price,wide_weth_val,wide_usdc_val,base_weth_val,base_usdc_val,limit_weth_val,limit_usdc_val,rebalance_count
2895.24,276.92,255.29,2576.78,2212.09,218.57,2.10,121
2898.08,276.63,255.85,2570.89,2220.50,218.76,2.13,121
2898.29,276.61,255.89,2570.46,2221.12,218.77,2.13,121
2901.30,276.30,256.49,2564.20,2230.04,218.97,2.16,121
2903.11,276.12,256.84,2560.42,2235.42,219.09,2.18,121
2906.13,275.81,257.44,2554.15,2244.34,219.28,2.21,121
2907.07,275.72,257.62,2552.19,2247.14,219.34,2.22,121
2908.79,275.54,257.96,2548.62,2252.21,219.46,2.24,121
2908.10,275.61,257.83,2550.04,2250.18,219.41,2.23,121
2905.51,275.87,257.32,2555.45,2242.50,219.24,2.20,121
2896.33,276.81,255.51,2574.52,2215.31,218.65,2.11,121
2899.35,276.50,256.10,2568.24,2224.27,218.84,2.14,121
2898.68,276.57,255.97,2569.63,2222.30,218.80,2.13,121
2895.88,276.86,255.42,2575.45,2213.98,218.62,2.10,121
2895.63,276.88,255.37,2575.97,2213.24,218.60,2.10,121
2891.22,277.33,254.50,2585.13,2200.15,218.31,2.05,121
2886.46,277.81,253.56,2594.98,2186.04,218.00,2.00,121
2878.33,278.63,251.95,2611.81,2161.85,217.47,1.92,121
2882.26,278.24,252.73,2603.68,2173.55,217.73,1.96,121
2902.79,276.15,256.78,2561.10,2234.45,219.07,2.17,121
2917.35,274.66,259.65,2530.77,2277.53,220.01,2.33,121
2904.83,275.94,257.18,2556.86,2240.49,219.20,2.20,121
2895.62,276.88,255.37,2576.00,2213.20,218.60,2.10,121
2887.35,277.72,253.73,2593.15,2188.66,218.06,2.01,121
2887.16,277.74,253.70,2593.53,2188.11,218.05,2.01,121
2886.27,245.54,244.50,2213.94,2196.44,632.64,2.26,122
2893.80,244.81,245.87,2199.06,2217.07,625.26,11.28,122
2891.04,245.08,245.37,2204.51,2209.52,631.17,4.77,122
2894.69,244.72,246.04,2197.29,2219.51,623.34,13.39,122
2898.05,244.39,246.65,2190.63,2228.72,616.13,21.32,122
2900.18,244.19,247.03,2186.40,2234.56,611.55,26.36,122
2906.14,243.61,248.12,2174.58,2250.85,598.74,40.40,122
2905.53,243.67,248.00,2175.81,2249.17,600.06,38.95,122
2912.74,242.96,249.31,2161.47,2268.89,584.54,55.95,122
2901.57,244.05,247.28,2183.66,2238.34,608.58,29.62,122
2904.36,243.78,247.79,2178.13,2245.97,602.58,36.20,122
2895.63,244.63,246.21,2195.42,2222.11,621.31,15.62,122
2892.65,244.92,245.66,2201.33,2213.92,627.72,8.57,122
2897.75,244.42,246.59,2191.23,2227.89,616.78,20.61,122
2901.27,244.08,247.23,2184.26,2237.52,609.22,28.91,122
2899.13,244.29,246.84,2188.49,2231.68,613.80,23.88,122
2894.26,244.76,245.96,2198.14,2218.34,624.26,12.38,122
2889.07,245.27,245.01,2208.41,2204.11,633.24,2.27,122
2888.40,245.33,244.89,2209.73,2202.28,633.10,2.27,122
2892.87,244.90,245.71,2200.88,2214.54,627.24,9.10,122
2886.26,245.54,244.50,2213.95,2196.43,632.63,2.26,122
2889.37,245.24,245.07,2207.81,2204.94,633.31,2.27,122
2890.80,245.10,245.33,2204.98,2208.87,631.68,4.21,122
2893.63,244.82,245.84,2199.39,2216.60,625.62,10.88,122
2889.41,245.23,245.08,2207.74,2205.05,633.32,2.27,122
2888.64,245.31,244.94,2209.25,2202.95,633.15,2.27,122
2888.06,245.36,244.83,2210.39,2201.36,633.02,2.27,122
2887.78,245.39,244.78,2210.95,2200.60,632.96,2.27,122
2889.05,245.27,245.01,2208.44,2204.07,633.24,2.27,122
2888.87,245.29,244.98,2208.81,2203.56,633.20,2.27,122
2887.59,245.41,244.74,2211.34,2200.05,632.92,2.27,122
2887.84,245.39,244.79,2210.84,2200.74,632.97,2.27,122
2882.78,245.88,243.87,2220.82,2186.88,631.90,2.23,122
2891.80,245.00,245.51,2203.01,2211.59,629.54,6.56,122
2889.74,245.20,245.13,2207.09,2205.94,633.39,2.27,122
2889.08,245.27,245.02,2208.38,2204.16,633.25,2.27,122
2882.83,245.87,243.88,2220.73,2187.01,631.91,2.23,122
2874.51,246.68,242.36,2237.15,2164.14,630.16,2.16,122
2868.05,247.30,241.18,2249.86,2146.38,628.80,2.10,122
2869.93,247.12,241.52,2246.16,2151.55,629.19,2.12,122
2868.25,247.28,241.22,2249.47,2146.94,628.84,2.11,122
2874.07,246.72,242.28,2238.01,2162.94,630.07,2.15,122
2873.72,246.75,242.22,2238.70,2161.98,629.99,2.15,122
2872.83,246.84,242.05,2240.45,2159.53,629.80,2.14,122
2869.75,247.14,241.49,2246.51,2151.07,629.16,2.12,122
2874.59,246.67,242.38,2236.99,2164.37,630.17,2.16,122
2882.18,245.93,243.76,2222.01,2185.23,631.78,2.22,122
2884.05,245.75,244.10,2218.31,2190.37,632.17,2.24,122
2886.09,245.56,244.47,2214.29,2195.96,632.60,2.26,122
2881.73,245.98,243.68,2222.91,2183.98,631.68,2.22,122
2877.43,246.39,242.89,2231.38,2172.18,630.77,2.18,122
2880.43,246.10,243.44,2225.47,2180.41,631.41,2.21,122
2884.21,245.74,244.13,2218.00,2190.80,632.20,2.24,122
2882.23,245.93,243.77,2221.91,2185.36,631.79,2.22,122
2883.46,245.81,243.99,2219.49,2188.74,632.04,2.24,122
2882.75,245.88,243.86,2220.89,2186.78,631.89,2.23,122
2884.73,245.69,244.22,2216.98,2192.21,632.31,2.25,122
2885.78,245.59,244.41,2214.91,2195.10,632.53,2.26,122
2887.07,245.46,244.65,2212.36,2198.63,632.80,2.27,122
2890.30,245.15,245.24,2205.98,2207.48,632.76,3.02,122
2887.81,245.39,244.79,2210.89,2200.68,632.97,2.27,122
2890.67,245.11,245.31,2205.23,2208.52,631.95,3.91,122
2892.78,244.91,245.69,2201.07,2214.28,627.44,8.88,122
2894.19,244.77,245.95,2198.27,2218.15,624.41,12.22,122
2892.70,244.91,245.67,2201.23,2214.06,627.61,8.69,122
2892.37,244.95,245.61,2201.88,2213.16,628.31,7.92,122
2893.70,244.82,245.85,2199.26,2216.79,625.47,11.05,122
2894.00,244.79,245.91,2198.65,2217.63,624.82,11.76,122
2893.30,244.86,245.78,2200.04,2215.71,626.32,10.11,122
2892.20,244.96,245.58,2202.21,2212.71,628.67,7.53,122
2892.54,244.93,245.64,2201.54,2213.63,627.95,8.32,122
2893.05,244.88,245.74,2200.54,2215.02,626.86,9.51,122
2892.08,244.97,245.56,2202.45,2212.37,628.94,7.23,122
2896.07,244.59,246.29,2194.55,2223.30,620.37,16.66,122
2896.14,244.58,246.30,2194.42,2223.49,620.23,16.81,122
2893.99,244.79,245.91,2198.67,2217.61,624.84,11.74,122
2894.22,244.77,245.95,2198.23,2218.22,624.35,12.28,122
2895.12,244.68,246.11,2196.44,2220.69,622.42,14.40,122
2896.07,244.59,246.29,2194.54,2223.31,620.37,16.66,122
2896.02,244.59,246.28,2194.65,2223.16,620.48,16.53,122
2897.67,244.43,246.58,2191.38,2227.68,616.94,20.43,122
2888.11,245.36,244.84,2210.30,2201.49,633.03,2.27,122
2889.63,245.21,245.12,2207.29,2205.67,633.37,2.27,122
2892.51,244.93,245.64,2201.61,2213.54,628.02,8.24,122
2890.30,245.15,245.24,2205.97,2207.49,632.75,3.02,122
2891.57,245.02,245.47,2203.47,2210.96,630.04,6.02,122
2890.73,245.11,245.32,2205.12,2208.67,631.83,4.05,122
2888.75,245.30,244.95,2209.04,2203.24,633.17,2.27,122
2890.54,245.12,245.28,2205.49,2208.15,632.23,3.60,122
2891.40,245.04,245.44,2203.80,2210.51,630.39,5.63,122
2887.19,245.45,244.67,2212.11,2198.97,632.83,2.27,122
2888.01,245.37,244.82,2210.50,2201.21,633.01,2.27,122
2888.25,245.35,244.86,2210.03,2201.87,633.06,2.27,122
2894.43,244.75,245.99,2197.79,2218.82,623.89,12.79,122
2896.80,244.52,246.42,2193.11,2225.30,618.81,18.37,122
2899.15,244.29,246.85,2188.46,2231.72,613.77,23.91,122
2894.59,244.73,246.02,2197.49,2219.24,623.55,13.16,122
2893.03,244.88,245.73,2200.58,2214.96,626.91,9.47,122
2894.24,244.77,245.95,2198.19,2218.27,624.31,12.32,122
2893.71,244.82,245.86,2199.24,2216.82,625.45,11.07,122
2895.76,244.62,246.23,2195.17,2222.45,621.04,15.92,122
2895.80,244.61,246.24,2195.10,2222.55,620.97,16.00,122
2893.74,244.81,245.86,2199.16,2216.93,625.37,11.16,122
2893.21,244.87,245.77,2200.23,2215.45,626.52,9.89,122
2891.52,245.03,245.46,2203.57,2210.83,630.14,5.90,122
2888.86,245.29,244.98,2208.81,2203.55,633.20,2.27,122
2890.59,245.12,245.29,2205.40,2208.28,632.14,3.71,122
2890.71,245.11,245.31,2205.15,2208.63,631.86,4.01,122
2890.83,245.10,245.33,2204.93,2208.94,631.62,4.27,122
2890.10,245.17,245.20,2206.37,2206.94,633.18,2.55,122
2889.42,245.23,245.08,2207.71,2205.08,633.32,2.27,122
2887.94,245.38,244.81,2210.64,2201.03,633.00,2.27,122
2887.59,245.41,244.74,2211.32,2200.07,632.92,2.27,122
2888.07,245.36,244.83,2210.38,2201.38,633.02,2.27,122
2884.84,245.68,244.24,2216.75,2192.53,632.34,2.25,122
2883.55,245.80,244.01,2219.31,2188.99,632.06,2.24,122
2883.34,245.82,243.97,2219.73,2188.40,632.02,2.23,122
2879.66,246.18,243.30,2226.98,2178.31,631.24,2.20,122
2878.74,246.27,243.13,2228.80,2175.78,631.05,2.19,122
2882.11,245.94,243.75,2222.16,2185.02,631.76,2.22,122
2880.15,246.13,243.39,2226.03,2179.64,631.35,2.21,122
2881.48,246.00,243.63,2223.40,2183.30,631.63,2.22,122
2881.47,246.00,243.63,2223.41,2183.27,631.63,2.22,122
2881.80,245.97,243.69,2222.76,2184.18,631.69,2.22,122
2881.80,245.97,243.69,2222.77,2184.18,631.69,2.22,122
2881.90,245.96,243.71,2222.58,2184.44,631.71,2.22,122
2885.92,245.57,244.44,2214.62,2195.49,632.56,2.26,122
2886.35,245.53,244.52,2213.78,2196.66,632.65,2.26,122
2886.03,245.56,244.46,2214.41,2195.79,632.59,2.26,122
2883.52,245.80,244.00,2219.36,2188.91,632.06,2.24,122
2884.29,245.73,244.14,2217.85,2191.00,632.22,2.24,122
2886.81,245.49,244.60,2212.87,2197.93,632.75,2.26,122
2888.47,245.32,244.90,2209.58,2202.48,633.11,2.27,122
2887.87,245.38,244.79,2210.78,2200.82,632.98,2.27,122
2884.18,245.74,244.12,2218.07,2190.70,632.20,2.24,122
2880.94,246.06,243.53,2224.46,2181.81,631.51,2.21,122
2873.89,246.74,242.25,2238.35,2162.46,630.03,2.15,122
2866.81,247.42,240.96,2252.29,2142.99,628.54,2.09,122
2864.99,247.60,240.62,2255.87,2137.97,628.15,2.08,122
2866.95,247.41,240.98,2252.02,2143.36,628.57,2.09,122
2876.52,246.48,242.73,2233.18,2169.67,630.58,2.18,122
2875.15,246.61,242.48,2235.88,2165.92,630.29,2.16,122
2877.58,246.38,242.92,2231.09,2172.59,630.81,2.18,122
2883.24,245.83,243.95,2219.93,2188.12,632.00,2.23,122
2879.90,246.16,243.34,2226.52,2178.95,631.29,2.20,122
2880.74,246.07,243.50,2224.85,2181.27,631.47,2.21,122
2882.09,245.94,243.74,2222.19,2184.98,631.76,2.22,122
2883.31,245.83,243.97,2219.78,2188.32,632.01,2.23,122
2881.46,246.00,243.63,2223.43,2183.25,631.62,2.22,122
2883.13,245.84,243.93,2220.14,2187.83,631.98,2.23,122
2884.11,245.75,244.11,2218.20,2190.52,632.18,2.24,122
2883.55,245.80,244.01,2219.30,2188.99,632.06,2.24,122
2883.58,245.80,244.01,2219.26,2189.05,632.07,2.24,122
2883.68,245.79,244.03,2219.05,2189.34,632.09,2.24,122
2888.78,245.30,244.96,2208.98,2203.32,633.18,2.27,122
2886.65,245.50,244.57,2213.19,2197.48,632.72,2.26,122
2890.55,245.12,245.28,2205.47,2208.19,632.21,3.63,122
2887.64,245.41,244.75,2211.23,2200.21,632.93,2.27,122
2886.20,245.54,244.49,2214.07,2196.26,632.62,2.26,122
2886.40,245.53,244.53,2213.67,2196.81,632.66,2.26,122
2887.23,245.45,244.68,2212.05,2199.07,632.84,2.27,122
2886.56,245.51,244.56,2213.36,2197.24,632.70,2.26,122
2886.73,245.49,244.59,2213.03,2197.71,632.73,2.26,122
2887.71,245.40,244.77,2211.08,2200.40,632.95,2.27,122
2887.89,245.38,244.80,2210.73,2200.89,632.98,2.27,122
2886.12,245.55,244.48,2214.24,2196.02,632.60,2.26,122
2886.10,245.55,244.47,2214.27,2195.99,632.60,2.26,122
2886.14,245.55,244.48,2214.19,2196.10,632.61,2.26,122
2890.84,245.09,245.34,2204.90,2208.98,631.58,4.31,122
2890.10,245.17,245.20,2206.36,2206.96,633.17,2.57,122
2893.72,244.82,245.86,2199.21,2216.86,625.42,11.10,122
2893.92,244.80,245.89,2198.82,2217.40,625.00,11.56,122
2893.64,244.82,245.85,2199.36,2216.66,625.58,10.93,122
2894.85,244.71,246.07,2196.96,2219.97,622.99,13.78,122
2895.40,244.65,246.16,2195.88,2221.47,621.81,15.07,122
2896.87,244.51,246.43,2192.98,2225.48,618.67,18.53,122
2896.50,244.55,246.36,2193.71,2224.46,619.46,17.65,122
2896.58,244.54,246.38,2193.54,2224.69,619.28,17.85,122
2896.56,244.54,246.38,2193.58,2224.65,619.32,17.81,122
2896.87,244.51,246.43,2192.97,2225.49,618.66,18.54,122
2899.52,244.25,246.91,2187.71,2232.75,612.96,24.80,122
2900.02,244.20,247.00,2186.74,2234.10,611.90,25.96,122
2898.61,244.34,246.75,2189.52,2230.25,614.92,22.65,122
2898.61,244.34,246.75,2189.52,2230.26,614.92,22.65,122
2897.96,244.40,246.63,2190.81,2228.47,616.32,21.11,122
2898.12,244.39,246.66,2190.49,2228.92,615.97,21.49,122
2898.19,244.38,246.67,2190.36,2229.10,615.83,21.65,122
2898.70,244.33,246.76,2189.35,2230.49,614.74,22.85,122
2898.72,244.33,246.77,2189.31,2230.55,614.69,22.90,122
2899.31,244.27,246.88,2188.13,2232.17,613.42,24.30,122
2899.97,244.21,247.00,2186.83,2233.98,612.00,25.85,122
2900.88,244.12,247.16,2185.02,2236.46,610.05,28.00,122
2900.73,244.13,247.13,2185.32,2236.06,610.37,27.65,122
2900.56,244.15,247.10,2185.67,2235.58,610.75,27.24,122
2902.14,244.00,247.39,2182.53,2239.91,607.35,30.97,122
2902.62,243.95,247.48,2181.57,2241.23,606.30,32.11,122
2903.22,243.89,247.58,2180.39,2242.86,605.03,33.51,122
2902.48,243.96,247.45,2181.85,2240.84,606.61,31.78,122
2909.23,243.30,248.68,2168.44,2259.30,592.09,47.69,122
2902.15,243.99,247.39,2182.51,2239.93,607.33,30.99,122
2904.39,243.78,247.80,2178.05,2246.07,602.50,36.28,122
2904.39,243.78,247.80,2178.06,2246.07,602.50,36.28,122
2903.06,243.91,247.56,2180.70,2242.43,605.37,33.14,122
2903.86,243.83,247.70,2179.11,2244.61,603.65,35.03,122
2902.35,243.98,247.43,2182.10,2240.49,606.89,31.47,122
2903.97,243.82,247.72,2178.90,2244.91,603.41,35.28,122
2902.42,243.97,247.44,2181.97,2240.67,606.75,31.63,122
2902.59,243.95,247.47,2181.64,2241.13,606.38,32.02,122
2904.81,243.74,247.87,2177.23,2247.21,601.61,37.26,122
2905.44,243.67,247.99,2175.98,2248.92,600.26,38.74,122
2904.95,243.72,247.90,2176.95,2247.60,601.30,37.60,122
2906.87,243.53,248.25,2173.13,2252.85,597.17,42.13,122
2907.46,243.48,248.35,2171.97,2254.45,595.91,43.50,122
2906.62,243.56,248.20,2173.65,2252.15,597.72,41.52,122
2905.51,243.67,248.00,2175.84,2249.13,600.10,38.91,122
2906.12,243.61,248.11,2174.64,2250.78,598.80,40.34,122
2906.64,243.56,248.21,2173.59,2252.22,597.67,41.58,122
2903.53,243.86,247.64,2179.76,2243.72,604.35,34.25,122
2904.51,243.76,247.82,2177.83,2246.38,602.26,36.55,122
2904.06,243.81,247.74,2178.72,2245.15,603.23,35.49,122
2901.15,244.09,247.21,2184.48,2237.21,609.46,28.64,122
2903.36,243.88,247.61,2180.10,2243.25,604.72,33.85,122
2903.94,243.82,247.72,2178.96,2244.82,603.48,35.21,122
2906.08,243.61,248.10,2174.71,2250.68,598.88,40.25,122
2904.80,243.74,247.87,2177.24,2247.19,601.62,37.24,122
2904.81,243.74,247.87,2177.24,2247.20,601.61,37.26,122
2902.77,243.93,247.50,2181.28,2241.62,606.00,32.45,122
2904.84,243.73,247.88,2177.18,2247.28,601.55,37.32,122
2905.55,243.66,248.01,2175.76,2249.23,600.02,39.00,122
2906.86,243.53,248.25,2173.15,2252.83,597.19,42.10,122
2907.79,243.44,248.41,2171.31,2255.36,595.20,44.28,122
2906.75,243.55,248.23,2173.37,2252.52,597.43,41.84,122
2913.62,242.87,249.47,2159.73,2271.27,582.66,58.00,122
2910.11,243.22,248.83,2166.71,2261.69,590.21,49.74,122
2914.78,242.76,249.68,2157.43,2274.44,580.16,60.73,122
2916.42,242.60,249.98,2154.15,2278.92,576.62,64.60,122
2917.26,242.52,250.13,2152.48,2281.22,574.81,66.58,122
2916.62,242.58,250.01,2153.77,2279.46,576.20,65.06,122
2912.36,243.00,249.24,2162.23,2267.84,585.37,55.04,122
2913.01,242.93,249.36,2160.93,2269.62,583.96,56.58,122
2908.91,243.33,248.62,2169.09,2258.42,592.79,46.93,122
2908.65,243.36,248.57,2169.61,2257.69,593.36,46.30,122
2907.18,243.50,248.30,2172.52,2253.69,596.51,42.85,122
2907.36,243.49,248.34,2172.18,2254.17,596.13,43.26,122
2906.90,243.53,248.25,2173.08,2252.92,597.11,42.19,122
2905.25,243.69,247.95,2176.35,2248.42,600.65,38.31,122
2904.01,243.81,247.73,2178.81,2245.04,603.32,35.39,122
2904.02,243.81,247.73,2178.80,2245.05,603.31,35.40,122
2904.28,243.79,247.78,2178.27,2245.77,602.74,36.02,122
2905.60,243.66,248.02,2175.66,2249.37,599.91,39.13,122
2904.85,243.73,247.88,2177.14,2247.33,601.51,37.36,122
2903.94,243.82,247.72,2178.96,2244.82,603.48,35.20,122
2898.01,244.40,246.64,2190.72,2228.60,616.22,21.22,122
2896.11,244.58,246.29,2194.47,2223.42,620.28,16.75,122
2898.66,244.34,246.76,2189.43,2230.38,614.83,22.75,122
2898.96,244.31,246.81,2188.83,2231.21,614.18,23.47,122
2899.73,244.23,246.95,2187.30,2233.32,612.51,25.29,122
2898.32,244.37,246.70,2190.09,2229.47,615.54,21.97,122
2899.76,244.23,246.96,2187.24,2233.41,612.45,25.36,122
2905.62,243.66,248.02,2175.63,2249.41,599.87,39.16,122
2906.44,243.58,248.17,2174.00,2251.66,598.10,41.10,122
2923.24,241.93,251.21,2140.58,2297.51,561.93,80.62,122
2924.84,241.77,251.50,2137.38,2301.89,558.46,84.39,122
2926.84,241.58,251.86,2133.40,2307.32,554.16,89.08,122
2922.32,242.02,251.05,2142.42,2295.00,563.92,78.46,122
2909.88,243.24,248.79,2167.16,2261.07,590.70,49.21,122
2911.28,243.10,249.05,2164.37,2264.90,587.68,52.51,122
2910.91,243.14,248.98,2165.12,2263.87,588.49,51.62,122
2912.26,243.01,249.23,2162.43,2267.57,585.58,54.82,122
2912.66,242.97,249.30,2161.65,2268.64,584.73,55.74,122
2916.72,242.57,250.03,2153.57,2279.73,575.99,65.29,122
2915.80,242.66,249.87,2155.39,2277.23,577.96,63.14,122
2917.90,242.46,250.25,2151.20,2282.97,573.43,68.09,122
2913.52,242.88,249.45,2159.94,2270.99,582.88,57.76,122
2910.91,243.14,248.98,2165.12,2263.87,588.50,51.62,122
2910.52,243.18,248.91,2165.89,2262.81,589.33,50.71,122
2907.82,243.44,248.42,2171.26,2255.43,595.14,44.35,122
2908.43,243.38,248.53,2170.03,2257.11,593.81,45.80,122
2908.23,243.40,248.49,2170.44,2256.56,594.25,45.32,122
2904.09,243.81,247.74,2178.65,2245.25,603.15,35.57,122
2905.06,243.71,247.92,2176.73,2247.89,601.07,37.85,122
2900.37,244.17,247.07,2186.03,2235.08,611.14,26.80,122
2901.91,244.02,247.35,2182.98,2239.28,607.84,30.43,122
2898.67,244.33,246.76,2189.40,2230.42,614.79,22.79,122
2898.15,244.38,246.66,2190.44,2228.99,615.92,21.55,122
2894.86,244.70,246.07,2196.94,2220.00,622.96,13.80,122
2890.53,245.12,245.28,2205.51,2208.13,632.25,3.58,122
2891.52,245.03,245.46,2203.56,2210.83,630.14,5.91,122
2893.60,244.83,245.84,2199.45,2216.53,625.68,10.82,122
2897.64,244.43,246.57,2191.45,2227.60,617.01,20.36,122
2898.88,244.31,246.80,2188.99,2230.99,614.35,23.28,122
2897.36,244.46,246.52,2192.00,2226.83,617.61,19.69,122
2896.93,244.50,246.44,2192.85,2225.65,618.53,18.68,122
2898.74,244.33,246.77,2189.26,2230.62,614.64,22.96,122
2903.25,243.89,247.59,2180.33,2242.93,604.97,33.58,122
2901.30,244.08,247.24,2184.18,2237.62,609.14,29.00,122
2903.02,243.91,247.55,2180.78,2242.31,605.46,33.04,122
2896.72,244.52,246.40,2193.27,2225.08,618.98,18.19,122
2900.87,244.12,247.16,2185.05,2236.43,610.07,27.97,122
2947.31,239.56,255.56,2092.48,2362.97,509.90,137.04,122
2941.15,240.17,254.45,2104.81,2346.24,523.24,122.63,122
2942.69,240.02,254.72,2101.73,2350.43,519.90,126.23,122
2945.27,239.76,255.19,2096.56,2357.44,514.31,132.28,122
2941.89,240.10,254.58,2103.32,2348.27,521.62,124.37,122
2945.41,239.75,255.22,2096.27,2357.83,514.00,132.62,122
2946.15,239.68,255.35,2094.80,2359.83,512.41,134.34,122
2944.84,239.81,255.11,2097.42,2356.27,515.24,131.27,122
2937.35,240.54,253.76,2112.40,2335.93,531.44,113.74,122
2940.00,240.28,254.24,2107.11,2343.13,525.72,119.94,122
2945.57,239.73,255.24,2095.96,2358.25,513.66,132.98,122
2944.13,239.88,254.98,2098.84,2354.35,516.78,129.61,122
2954.12,238.89,256.78,2078.81,2381.45,495.13,152.97,122
2967.24,237.58,259.14,2052.43,2416.98,466.63,183.60,122
2971.92,237.12,259.98,2043.00,2429.64,456.45,194.51,122
2974.39,236.87,260.42,2038.03,2436.31,451.08,200.26,122
2971.92,237.12,259.98,2043.01,2429.63,456.46,194.50,122
2968.61,237.45,259.39,2049.68,2420.69,463.66,186.79,122
2956.60,238.64,257.23,2073.83,2388.18,489.75,158.77,122
2950.74,239.22,256.18,2085.59,2372.29,502.46,145.08,122
2949.19,239.38,255.90,2088.70,2368.08,505.82,141.45,122
2948.08,239.49,255.70,2090.94,2365.06,508.23,138.84,122
2955.88,238.71,257.10,2075.29,2386.21,491.32,157.08,122
2952.93,239.01,256.57,2081.20,2378.22,497.71,150.19,122
2957.50,238.55,257.39,2072.02,2390.63,487.79,160.88,122
2965.88,237.72,258.90,2055.18,2413.30,469.60,180.42,122
2964.45,237.86,258.64,2058.05,2409.44,472.69,177.10,122
2969.39,237.37,259.53,2048.11,2422.79,461.97,188.60,122
2973.34,236.98,260.24,2040.15,2433.46,453.37,197.81,122
2967.32,237.58,259.16,2052.27,2417.20,466.46,183.79,122
2966.09,237.70,258.94,2054.75,2413.87,469.13,180.92,122
2966.40,237.67,258.99,2054.12,2414.71,468.46,181.64,122
2968.38,237.47,259.35,2050.15,2420.05,464.17,186.25,122
2972.96,237.02,260.17,2040.91,2432.45,454.19,196.94,122
2972.21,237.09,260.03,2042.42,2430.43,455.82,195.19,122
2974.83,236.83,260.50,2037.13,2437.51,450.11,201.29,122
2974.26,236.89,260.40,2038.30,2435.95,451.37,199.95,122
2977.15,236.60,260.92,2032.46,2443.77,445.07,206.69,122
2977.92,236.52,261.06,2030.90,2445.85,443.38,208.49,122
2984.30,269.95,271.39,2427.62,2444.47,0.00,223.26,123
2986.12,269.76,271.75,2423.77,2449.79,0.00,223.26,123
2990.04,269.35,272.51,2415.47,2461.27,0.00,223.26,123
2986.05,269.77,271.73,2423.91,2449.60,0.00,223.26,123
2981.05,270.29,270.76,2434.51,2434.92,0.00,223.26,123
2978.54,270.55,270.27,2439.82,2427.56,0.00,223.26,123
2981.98,270.19,270.94,2432.53,2437.67,0.00,223.26,123
2980.22,270.38,270.60,2436.27,2432.49,0.00,223.26,123
2976.30,270.78,269.83,2444.56,2420.99,1.37,221.90,123
2972.23,271.21,269.04,2453.14,2409.05,4.65,218.61,123
2976.61,270.75,269.89,2443.90,2421.90,1.12,222.15,123
2984.71,269.91,271.47,2426.76,2445.66,0.00,223.26,123
2980.03,270.39,270.56,2436.66,2431.95,0.00,223.26,123
2984.83,269.90,271.50,2426.50,2446.02,0.00,223.26,123
2978.88,270.51,270.34,2439.09,2428.58,0.00,223.26,123
2973.81,271.04,269.35,2449.81,2413.68,3.38,219.88,123
2974.98,270.92,269.58,2447.34,2417.12,2.43,220.83,123
2971.68,271.26,268.93,2454.31,2407.42,5.10,218.16,123
2974.49,270.97,269.48,2448.37,2415.68,2.83,220.43,123
2977.46,270.66,270.06,2442.09,2424.41,0.42,222.84,123
2975.77,270.84,269.73,2445.67,2419.45,1.79,221.47,123
2974.75,270.94,269.53,2447.83,2416.44,2.62,220.64,123
2974.62,270.96,269.51,2448.09,2416.08,2.72,220.54,123
2978.80,270.52,270.32,2439.26,2428.34,0.00,223.26,123
2980.63,270.33,270.68,2435.39,2433.71,0.00,223.26,123
2981.19,270.27,270.79,2434.21,2435.34,0.00,223.26,123
2978.49,270.56,270.26,2439.92,2427.43,0.00,223.26,123
2977.09,270.70,269.99,2442.88,2423.31,0.73,222.54,123
2977.57,270.65,270.08,2441.86,2424.73,0.34,222.93,123
2983.90,269.99,271.31,2428.47,2443.29,0.00,223.26,123
2983.99,269.98,271.33,2428.29,2443.54,0.00,223.26,123
2987.67,269.60,272.05,2420.49,2454.34,0.00,223.26,123
2986.17,269.76,271.76,2423.66,2449.94,0.00,223.26,123
2984.74,269.90,271.48,2426.70,2445.75,0.00,223.26,123
2987.31,269.64,271.98,2421.25,2453.29,0.00,223.26,123
2986.89,269.68,271.90,2422.15,2452.03,0.00,223.26,123
2986.39,269.73,271.80,2423.21,2450.57,0.00,223.26,123
2985.89,269.78,271.70,2424.26,2449.12,0.00,223.26,123
2990.35,269.32,272.57,2414.80,2462.19,0.00,223.26,123
2990.90,269.26,272.68,2413.65,2463.78,0.00,223.26,123
2996.46,268.68,273.76,2401.85,2480.05,0.00,223.26,123
3004.51,267.84,275.32,2384.74,2503.59,0.00,223.26,123
3006.31,267.65,275.67,2380.91,2508.84,0.00,223.26,123
3004.47,267.84,275.31,2384.83,2503.46,0.00,223.26,123
2998.19,268.50,274.09,2398.19,2485.10,0.00,223.26,123
2998.86,268.43,274.22,2396.76,2487.06,0.00,223.26,123
2990.19,269.34,272.54,2415.15,2461.71,0.00,223.26,123
2990.85,269.27,272.67,2413.75,2463.64,0.00,223.26,123
2993.98,268.94,273.28,2407.11,2472.81,0.00,223.26,123
3008.08,267.46,276.01,2377.16,2513.99,0.00,223.26,123
2994.43,268.89,273.36,2406.16,2474.11,0.00,223.26,123
2996.35,268.69,273.74,2402.09,2479.73,0.00,223.26,123
3007.95,267.48,275.99,2377.43,2513.62,0.00,223.26,123
3002.36,268.06,274.90,2389.32,2497.30,0.00,223.26,123
3011.47,267.11,276.67,2369.93,2523.90,0.00,223.26,123
3012.25,267.03,276.82,2368.28,2526.16,0.00,223.26,123
3008.64,267.40,276.12,2375.97,2515.63,0.00,223.26,123
3006.43,267.64,275.69,2380.67,2509.17,0.00,223.26,123
3017.19,266.51,277.78,2357.75,2540.56,0.00,223.26,123
